view_history,rt,name,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,response,question_order,accuracy,stimulus,slider_start,price,rate_trial,num_ratings,sequence,option,rank,num_options,num_seqs,seq_cond,reward_cond,array,num_draws
,2745,rating_trial,html-slider-response,60,226037,0.0-60.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,43,,,Price of this smartphone contract: £ 725.99,50,725.99,56,180,,,,,,,,,
,1679,rating_trial,html-slider-response,61,227721,0.0-61.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,69,,,Price of this smartphone contract: £ 552,50,552,57,180,,,,,,,,,
,1595,rating_trial,html-slider-response,62,229321,0.0-62.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,31,,,Price of this smartphone contract: £ 795.99,50,795.99,58,180,,,,,,,,,
,1810,rating_trial,html-slider-response,63,231135,0.0-63.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,2,,,Price of this smartphone contract: £ 1683,50,1683,59,180,,,,,,,,,
,1732,rating_trial,html-slider-response,64,232872,0.0-64.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,31,,,Price of this smartphone contract: £ 745.99,50,745.99,60,180,,,,,,,,,
,2095,rating_trial,html-slider-response,65,234971,0.0-65.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,24,,,Price of this smartphone contract: £ 769.75,50,769.75,61,180,,,,,,,,,
,1562,rating_trial,html-slider-response,66,236539,0.0-66.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,19,,,Price of this smartphone contract: £ 801.99,50,801.99,62,180,,,,,,,,,
,1544,rating_trial,html-slider-response,67,238089,0.0-67.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,21,,,Price of this smartphone contract: £ 801.99,50,801.99,63,180,,,,,,,,,
,1645,rating_trial,html-slider-response,68,239738,0.0-68.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,31,,,Price of this smartphone contract: £ 720,50,720,64,180,,,,,,,,,
,1811,rating_trial,html-slider-response,69,241555,0.0-69.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,89,,,Price of this smartphone contract: £ 480,50,480,65,180,,,,,,,,,
,1644,rating_trial,html-slider-response,70,243205,0.0-70.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,22,,,Price of this smartphone contract: £ 893.99,50,893.99,66,180,,,,,,,,,
,1996,rating_trial,html-slider-response,71,245206,0.0-71.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,26,,,Price of this smartphone contract: £ 869.99,50,869.99,67,180,,,,,,,,,
,1877,rating_trial,html-slider-response,72,247089,0.0-72.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,96,,,Price of this smartphone contract: £ 359.76,50,359.76,68,180,,,,,,,,,
,1645,rating_trial,html-slider-response,73,248739,0.0-73.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,1,,,Price of this smartphone contract: £ 1250,50,1250,69,180,,,,,,,,,
,1594,rating_trial,html-slider-response,74,250339,0.0-74.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,3,,,Price of this smartphone contract: £ 1345,50,1345,70,180,,,,,,,,,
,1728,rating_trial,html-slider-response,75,252072,0.0-75.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,32,,,Price of this smartphone contract: £ 715,50,715,71,180,,,,,,,,,
,1828,rating_trial,html-slider-response,76,253906,0.0-76.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,64,,,Price of this smartphone contract: £ 576,50,576,72,180,,,,,,,,,
,2212,rating_trial,html-slider-response,77,256123,0.0-77.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,47,,,Price of this smartphone contract: £ 631.99,50,631.99,73,180,,,,,,,,,
,1811,rating_trial,html-slider-response,78,257939,0.0-78.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,30,,,Price of this smartphone contract: £ 909.99,50,909.99,74,180,,,,,,,,,
,1411,rating_trial,html-slider-response,79,259356,0.0-79.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,23,,,Price of this smartphone contract: £ 918.99,50,918.99,75,180,,,,,,,,,
,1728,rating_trial,html-slider-response,80,261089,0.0-80.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,34,,,Price of this smartphone contract: £ 723,50,723,76,180,,,,,,,,,
,2161,rating_trial,html-slider-response,81,263257,0.0-81.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,21,,,Price of this smartphone contract: £ 989.99,50,989.99,77,180,,,,,,,,,
,1778,rating_trial,html-slider-response,82,265040,0.0-82.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,3,,,Price of this smartphone contract: £ 1083,50,1083,78,180,,,,,,,,,
,1460,rating_trial,html-slider-response,83,266506,0.0-83.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,1,,,Price of this smartphone contract: £ 1229.99,50,1229.99,79,180,,,,,,,,,
,2010,rating_trial,html-slider-response,84,268522,0.0-84.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,57,,,Price of this smartphone contract: £ 551.76,50,551.76,80,180,,,,,,,,,
,1513,rating_trial,html-slider-response,85,270040,0.0-85.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,63,,,Price of this smartphone contract: £ 576,50,576,81,180,,,,,,,,,
,1527,rating_trial,html-slider-response,86,271573,0.0-86.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,39,,,Price of this smartphone contract: £ 746.99,50,746.99,82,180,,,,,,,,,
,1711,rating_trial,html-slider-response,87,273290,0.0-87.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,1,,,Price of this smartphone contract: £ 1155,50,1155,83,180,,,,,,,,,
,1478,rating_trial,html-slider-response,88,274774,0.0-88.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,14,,,Price of this smartphone contract: £ 915,50,915,84,180,,,,,,,,,
,1394,rating_trial,html-slider-response,89,276174,0.0-89.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,14,,,Price of this smartphone contract: £ 945.99,50,945.99,85,180,,,,,,,,,
,1443,rating_trial,html-slider-response,90,277624,0.0-90.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,26,,,Price of this smartphone contract: £ 735.99,50,735.99,86,180,,,,,,,,,
,1645,rating_trial,html-slider-response,91,279274,0.0-91.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,0,,,Price of this smartphone contract: £ 1320,50,1320,87,180,,,,,,,,,
,1561,rating_trial,html-slider-response,92,280841,0.0-92.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,2,,,Price of this smartphone contract: £ 1253.99,50,1253.99,88,180,,,,,,,,,
,1376,rating_trial,html-slider-response,93,282224,0.0-93.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,1,,,Price of this smartphone contract: £ 1201.99,50,1201.99,89,180,,,,,,,,,
,1410,rating_trial,html-slider-response,94,283641,0.0-94.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,14,,,Price of this smartphone contract: £ 893.99,50,893.99,90,180,,,,,,,,,
,1494,rating_trial,html-slider-response,95,285141,0.0-95.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,0,,,Price of this smartphone contract: £ 1008,50,1008,91,180,,,,,,,,,
,3677,rating_trial,html-slider-response,96,288824,0.0-96.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,32,,,Price of this smartphone contract: £ 749.99,50,749.99,92,180,,,,,,,,,
,1628,rating_trial,html-slider-response,97,290458,0.0-97.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,16,,,Price of this smartphone contract: £ 935,50,935,93,180,,,,,,,,,
,2761,rating_trial,html-slider-response,98,293225,0.0-98.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,98,,,Price of this smartphone contract: £ 480,50,480,94,180,,,,,,,,,
,1928,rating_trial,html-slider-response,99,295159,0.0-99.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,47,,,Price of this smartphone contract: £ 769.75,50,769.75,95,180,,,,,,,,,
,1558,rating_trial,html-slider-response,100,296725,0.0-100.0,19,1,06/02/2023 14:35,ade4f6ea5f9a534a6de2afd25aaa37ca,81.78.206.220,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",iPhone,Safari,16.1,iOS,16_1_1,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,59d381544f2d3d0001d8e66b,63e10c411fe3329c8004dfab,63e110369ccf8e9016b9abc3,60,,,Price of this smartphone contract: £ 673.99,50,673.99,96,180,,,,,,,,,
